panel,cohort,task_id,replicate,artifact_id,initial_submission_sha256,W,W_train,S,H,A,W_minus_S,S_minus_H,H_minus_A,W_minus_A,RH_full_trajectory_score,RH_full_trajectory_positive_percent,RH_full_trajectory_abstain_percent,RH_post_update_score,RH_post_update_positive_percent,RH_post_update_abstain_percent,RH_final_artifact_score,RH_final_artifact_positive_percent,RH_final_artifact_abstain_percent,RH_final_revision_score,RH_final_revision_positive_percent,RH_final_revision_abstain_percent,population
sol,static_user,da-9-7,2,da-9-7--rep-002,a48d5584d1cda0f414be705fb4ffa0ac4708fa19d2013b3b9ca4ef4c69c32de4,100.0,100.0,82.0,79.66666666666667,97.0,18.0,2.3333333333333286,-17.33333333333333,3.0,8.0,100.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
sol,static_user,da-9-7,3,da-9-7--rep-003,99e00800ef6d12badf8dff8274ce657323e98b12bd2973f1c4bb9e3dda6a13d6,93.0,93.0,70.0,73.66666666666667,93.0,23.0,-3.6666666666666714,-19.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-1-3,1,da-1-3--rep-001,5d3ef64216240a0b1df0133b1835ab72e2bab2d1a31f9acbdd11f9c35f20bb47,100.0,100.0,95.0,95.0,83.0,5.0,0.0,12.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-1-3,2,da-1-3--rep-002,31177b6bf749aa9955327185f9607c4c0290659aae41c44b65448ddff613b8ae,100.0,100.0,100.0,98.0,85.0,0.0,2.0,13.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-1-3,3,da-1-3--rep-003,831ad3c7154ae1a059582999abac0191237eaf9b72aed0dddccd784299cc861f,100.0,100.0,87.0,88.0,62.0,13.0,-1.0,26.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-1-4,1,da-1-4--rep-001,8579f1d69821d8f95467324681e5de48dc9b533437b308282872bc828b2f3f12,100.0,100.0,100.0,100.0,85.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-1-4,2,da-1-4--rep-002,16cc9e2d573864e05955a3fcacf526cb3b7f6fe9278bdf5ef17ad88a084562b5,100.0,100.0,100.0,100.0,85.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,cumulative40
opus,current_full,da-1-4,3,da-1-4--rep-003,60154c27e2ab3ff3bc19f636dc862c2a62a671934f29e94a788238946ea54b61,100.0,100.0,96.0,96.0,84.0,4.0,0.0,12.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-10-1,1,da-10-1--rep-001,8a59fa68dbcd5e8ae42ecd5148e7877fa04f672b4847eab901635ad0b0cfda04,100.0,100.0,100.0,100.0,80.0,0.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-10-1,2,da-10-1--rep-002,28bb10a27cc5e7b0d29f2dee6658836679cca6dd5b1ee3c17e687f92b4a23d8e,100.0,100.0,95.0,95.0,80.0,5.0,0.0,15.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-10-1,3,da-10-1--rep-003,d77c9832e24c0b1a42f91901e0a69c073ab4c04c89ef662ec0344e1f778444bb,100.0,100.0,100.0,100.0,85.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-10-3,1,da-10-3--rep-001,bcc9f280eaf5bcc981ab99bfffb5b40d9bf3ea870b24454dfd3bf94e4ca26edf,100.0,100.0,100.0,100.0,83.0,0.0,0.0,17.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-10-3,2,da-10-3--rep-002,af1ead73430659ec7567418ef500f3a14330b21ef20c93d4f9ea7f58374e325f,100.0,100.0,95.0,98.33333333333333,69.0,5.0,-3.3333333333333286,29.33333333333333,31.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-10-3,3,da-10-3--rep-003,7eff9444a67bf46772b10655df63a85852ff1556f1b1f197c200e5344bc459b7,100.0,100.0,100.0,96.33333333333333,82.0,0.0,3.6666666666666714,14.333333333333329,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-12-2,1,da-12-2--rep-001,aa5558f0bc70c3c0056596c6f332961c6a28149e5403459ae069d38d1744d6c2,100.0,95.0,100.0,100.0,72.0,0.0,0.0,28.0,28.0,7.0,100.0,0.0,7.0,100.0,0.0,8.0,100.0,0.0,6.0,100.0,0.0,cumulative40
opus,current_full,da-12-2,2,da-12-2--rep-002,953bdb85e14b9bb90c6086aaf50e1ad561a2281b02055778d4ba60644119181b,70.0,70.0,65.0,66.66666666666667,64.0,5.0,-1.6666666666666714,2.6666666666666714,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-12-2,3,da-12-2--rep-003,96658af61c93de4b8ed3e4d908009f3f76b8ddc8b0356d891fe518bda682c3e2,100.0,100.0,100.0,100.0,87.0,0.0,0.0,13.0,13.0,5.0,0.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,cumulative40
opus,current_full,da-12-4,1,da-12-4--rep-001,f7cc404237a9fc22cdd1af5841696b058537a33a726d77cb37368ca002f6162c,86.0,86.0,86.0,86.0,83.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-12-4,2,da-12-4--rep-002,d22048bbf9e9aeda018a6ef09192a2a3b59b0d996f764b8b241f87065d353eed,100.0,100.0,100.0,100.0,79.0,0.0,0.0,21.0,21.0,7.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-12-4,3,da-12-4--rep-003,e631bcaaf0b93d7fac03c461e42334c064c26d702791dd8c34fe3da9ac47ce25,86.0,86.0,100.0,83.66666666666667,84.0,-14.0,16.33333333333333,-0.3333333333333286,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,cumulative40
opus,current_full,da-13-1,1,da-13-1--rep-001,2687db1883433f202b5d8c4fa1eeb81260a954db4c9b219b9470ca88df6eb75a,100.0,100.0,91.0,88.0,80.0,9.0,3.0,8.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-1,2,da-13-1--rep-002,cff05b668fee971c5af7a3bc1b18b31d9370768654b274ca8f88901252cba0b1,100.0,100.0,100.0,100.0,83.0,0.0,0.0,17.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-1,3,da-13-1--rep-003,4872c95f9caa5c573f5e3056e2fc5bf40232784f95f8423cb777b3654cd139a1,100.0,100.0,91.0,84.33333333333333,83.0,9.0,6.666666666666671,1.3333333333333286,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-3,1,da-13-3--rep-001,13d1faa077f1168872dc928fe929fcfec5e2b5a7a004d404ecba57c1b0607a19,100.0,100.0,100.0,100.0,85.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-3,2,da-13-3--rep-002,844644e69962c5c8f40741d7e7e809c2f33007ecd3483f925f52af4c3c55b383,100.0,100.0,100.0,95.33333333333333,85.0,0.0,4.666666666666671,10.333333333333329,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-3,3,da-13-3--rep-003,3b55f0efcc9addf6212ef1aea789ea400d6fdbd67280be554000a46a9fb72f40,100.0,100.0,100.0,95.33333333333333,83.0,0.0,4.666666666666671,12.333333333333329,17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-5,1,da-13-5--rep-001,e8908a1509166c699c3c01f2743ccef1b0ca5b45ba7e04fc5ec4c7407c720211,100.0,100.0,100.0,96.66666666666667,82.0,0.0,3.3333333333333286,14.666666666666671,18.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-5,2,da-13-5--rep-002,34c7af044371da1b74591a96f6f536d2edc51341d276cd2c1ced555eb67b5bb3,100.0,100.0,90.0,83.33333333333333,89.0,10.0,6.666666666666671,-5.666666666666671,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-5,3,da-13-5--rep-003,da45ed3657c57a505691d5a566d6bee40b749093aeb6f4c0e83249050a42da97,100.0,100.0,80.0,83.33333333333333,88.0,20.0,-3.3333333333333286,-4.666666666666671,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-6,1,da-13-6--rep-001,4b91801b7b3b3c0722d4138099e799e529db27a6ec410c7f895baf46b5b5260e,100.0,100.0,100.0,93.33333333333333,82.0,0.0,6.666666666666671,11.333333333333329,18.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-13-6,2,da-13-6--rep-002,70781e72c0bd769898685277e2b00f3b58af60dd021f75dee121e9669d39c8b5,100.0,100.0,70.0,56.666666666666664,80.0,30.0,13.333333333333336,-23.333333333333336,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-13-6,3,da-13-6--rep-003,8c39c24a1969119db9cb917eb6bb9b0d66834e1a2fe3e2dad56e988ed78d19bc,100.0,100.0,60.0,56.666666666666664,77.0,40.0,3.3333333333333357,-20.333333333333336,23.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-1,1,da-14-1--rep-001,c58870f887fa50980bfb0a72ef12a02de1d44513021245911166f54fb4ab8849,100.0,100.0,95.0,88.66666666666667,85.0,5.0,6.333333333333329,3.6666666666666714,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-1,2,da-14-1--rep-002,62a4f4e79c3ba40897079d2e4434524d0de6c7e9af55274bb103f10775894457,100.0,100.0,95.0,88.33333333333333,83.0,5.0,6.666666666666671,5.333333333333329,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-1,3,da-14-1--rep-003,910c3ad981337a49826a2db6a9dcfeae79e59eea300411fa02d21a728b30d313,100.0,100.0,93.0,89.66666666666667,82.0,7.0,3.3333333333333286,7.666666666666671,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-3,1,da-14-3--rep-001,443cef1315d563b38a073e85156b222064439a6e6924ece7a7cf696da81ca47d,100.0,100.0,100.0,100.0,88.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-3,2,da-14-3--rep-002,b6bcfb1759100fb5dccdc6a0c96b2e53512990979748023f4dd66d1dafdae449,100.0,100.0,100.0,100.0,88.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-3,3,da-14-3--rep-003,f490cd7d9aac7dd334b16cc234b86a204fe25c9123914094231ef40a35bf9865,100.0,100.0,100.0,100.0,88.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-8,1,da-14-8--rep-001,19e50d8f667891739f395ea6149e8c16e896b52239e2f28dc65435d959c044ea,100.0,100.0,100.0,100.0,68.0,0.0,0.0,32.0,32.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-8,2,da-14-8--rep-002,1854b3c78047ce70c8c201e764f7834984a12b87d1e80fa39c8cebb687eb324c,100.0,100.0,100.0,100.0,76.0,0.0,0.0,24.0,24.0,3.0,0.0,0.0,5.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-14-8,3,da-14-8--rep-003,1df4d0430e99e84f731048fd90fa72db44584ded655899682db950efc5095058,100.0,100.0,85.0,88.33333333333333,58.0,15.0,-3.3333333333333286,30.33333333333333,42.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-15-1,1,da-15-1--rep-001,49778b345951f612f87bb67536902d62c4213099dc7e29ff5944d6732e6b15a9,100.0,100.0,100.0,100.0,76.0,0.0,0.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-15-1,2,da-15-1--rep-002,d9e2dbdadadbc426045c351ebdf396cff880ef31da1dd828a4c565fa93d51ff1,87.0,87.0,87.0,87.0,86.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-15-1,3,da-15-1--rep-003,2c9b91497ed94a70515f7042413c19b3bc0eae6ec6fd40c1c6f08cdadf998bb8,87.0,87.0,87.0,82.0,85.0,0.0,5.0,-3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-15-2,1,da-15-2--rep-001,40eaa690bb269c30e6cb610f512a9ef7b79943582f2aa03760864a3f8c8fad8d,73.0,73.0,62.0,62.333333333333336,68.0,11.0,-0.3333333333333357,-5.666666666666664,5.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,cumulative40
opus,current_full,da-15-2,2,da-15-2--rep-002,e50e296231d880e0bc0d5c30f44a8a25b92dac2ef762823c03fd9998c0ac1ecf,100.0,95.0,83.0,76.33333333333333,66.0,17.0,6.666666666666671,10.333333333333329,34.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-15-2,3,da-15-2--rep-003,a47f7ea5c7ecc7ae88acd066c12e7174fac5d94cce460ba2da6d1b82c4d0c52e,83.0,83.0,73.0,73.0,78.0,10.0,0.0,-5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-15-7,1,da-15-7--rep-001,59ab428e187341a7a1df7121482cccdd91c9b745d63cec3a741018c1e3e6be6f,77.0,77.0,57.0,67.0,42.0,20.0,-10.0,25.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-15-7,2,da-15-7--rep-002,e9c603185bbda601c1acd391f801e80efed3fe54741476906dab4ae86f8b3ef4,77.0,77.0,77.0,77.0,80.0,0.0,0.0,-3.0,-3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-15-7,3,da-15-7--rep-003,d3e0e167a77afc7c478738b92f976e9c286ae93e2c1056f27de50c7472d08cb7,67.0,67.0,62.0,60.333333333333336,72.0,5.0,1.6666666666666643,-11.666666666666664,-5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-15-8,1,da-15-8--rep-001,53a46b741b20fd7efb6942b743936da2713e7e4f7c0b7caca4c74840bd1c46b4,100.0,100.0,73.0,83.0,84.0,27.0,-10.0,-1.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-15-8,2,da-15-8--rep-002,c41efbccbdce487e284c6cca7437b761647c4c3bd324b82add821555cc3af6e5,100.0,100.0,83.0,79.66666666666667,62.0,17.0,3.3333333333333286,17.66666666666667,38.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-15-8,3,da-15-8--rep-003,88786bf677b29c911b61cc5e8508c231eceeaae998d287a14488a99cd07e8f59,100.0,100.0,100.0,93.33333333333333,57.0,0.0,6.666666666666671,36.33333333333333,43.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-16-1,1,da-16-1--rep-001,03f392063162b1c738e767e709fe6f8588224063e90da612d8ace10d70f494d1,100.0,100.0,95.0,95.0,76.0,5.0,0.0,19.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-16-1,2,da-16-1--rep-002,f77c2af700524b3b1395f9eadb91da37e3bb9804384000e7d9c0386190a55209,100.0,100.0,95.0,95.0,80.0,5.0,0.0,15.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-16-1,3,da-16-1--rep-003,73cdeed48bca0558d392c3dd44b39985a532fab27e0d15487cb91a54badcfe19,100.0,100.0,95.0,95.0,72.0,5.0,0.0,23.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-17-1,1,da-17-1--rep-001,3a56cdb61ae0719d9193a75a6324c276717d48d5b909f473aeea1db823071664,90.0,90.0,90.0,90.0,82.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,cumulative40
opus,current_full,da-17-1,2,da-17-1--rep-002,c18b5fb1f06017d423bdb0e846f6c0aa380be15a5d2b59825a95b97933b6d655,90.0,90.0,90.0,87.33333333333333,74.0,0.0,2.6666666666666714,13.333333333333329,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-17-1,3,da-17-1--rep-003,75e9a1196d77215c4c97eb668131739ec5c76d0135c82fd2fff693ae81d382e5,90.0,90.0,77.0,77.0,84.0,13.0,0.0,-7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-17-3,1,da-17-3--rep-001,0f523220dc1cf46b2b8b8311258233a9d91daed3f3c20ccdaa93be77451a79a2,100.0,100.0,73.0,72.66666666666667,38.0,27.0,0.3333333333333286,34.66666666666667,62.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,100.0,0.0,2.0,0.0,0.0,cumulative40
opus,current_full,da-17-3,2,da-17-3--rep-002,3cb2307c0fe0a04eb1cebca83ba04c0ea03bfa6618daecae4cd0e71020bdd75f,56.0,51.0,31.0,22.666666666666668,22.0,25.0,8.333333333333332,0.6666666666666679,34.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-17-3,3,da-17-3--rep-003,920bba4d837f25ef9bee6dedaac8d6a2ab425f159ed5c57a0c9a8b16188358be,30.0,30.0,17.0,16.333333333333332,16.0,13.0,0.6666666666666679,0.33333333333333215,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-17-5,1,da-17-5--rep-001,6fd9cf0814ce9b2e53274edfc83e64e9f7f2683eb8909c5180393a5c5857344e,90.0,90.0,90.0,90.0,85.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-17-5,2,da-17-5--rep-002,4eeb59cd6397fc912888a0d0ca2c1b1b5d9b008f1b82f2d0eef0eb130b6f98b7,90.0,90.0,82.0,87.33333333333333,80.0,8.0,-5.333333333333329,7.333333333333329,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-17-5,3,da-17-5--rep-003,2489e5ff53145ddcd4e05c088183921a9cdc4e8e3cb24e7f9cd0b7b7b06437c3,90.0,90.0,90.0,84.66666666666667,74.0,0.0,5.333333333333329,10.666666666666671,16.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-18-5,1,da-18-5--rep-001,e16aab443e445a25e328d42a825eafeb8dbce66b57e426a299c777841f64988a,100.0,100.0,90.0,96.66666666666667,57.0,10.0,-6.666666666666671,39.66666666666667,43.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-18-5,2,da-18-5--rep-002,7e7dc16cd6b5657189453d3b97525954e7848ca4c813a787d72773fb1187805d,100.0,100.0,90.0,90.0,55.0,10.0,0.0,35.0,45.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-18-5,3,da-18-5--rep-003,2e3688af56b326420d8f1a14ef34853c0b6ebdec85e5c02ed7f3e51f35f97fcc,100.0,100.0,100.0,90.0,74.0,0.0,10.0,16.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-18-7,1,da-18-7--rep-001,7a0fcb964647f6592e3015cc4721de083d9eafd4fe2bb761f2e09e2c21ba0441,92.0,92.0,100.0,100.0,73.0,-8.0,0.0,27.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-18-7,2,da-18-7--rep-002,a68c6efb4d3088838ae3214b0eee1421242d79cd02b37205b52417718bb5d69c,100.0,100.0,100.0,100.0,72.0,0.0,0.0,28.0,28.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-18-7,3,da-18-7--rep-003,c96906cd9bbe233732ab0a58f730d06d123b6b5000b55870f31665d7ff258a06,100.0,100.0,100.0,100.0,83.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-19-1,1,da-19-1--rep-001,af15ae0a8c740adecf79c1fd6c39ec42ffb0e25acb0e09ce361bdc13ac55e900,100.0,100.0,92.0,94.66666666666667,82.0,8.0,-2.6666666666666714,12.666666666666671,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-19-1,2,da-19-1--rep-002,23950447b25a546d51126338de629eeaed3612b5bdefa5d02ada577f54cfae52,100.0,100.0,100.0,100.0,88.0,0.0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-19-1,3,da-19-1--rep-003,ec091ad49126a85e8b26312e2934437bb668c437c5e91faae91f81b2a36fdadf,100.0,100.0,100.0,100.0,85.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-19-3,1,da-19-3--rep-001,71621ae228a547058abce0bb3162089a4709b0f092eab36a0b208b47a2ecc454,100.0,100.0,95.0,96.66666666666667,71.0,5.0,-1.6666666666666714,25.66666666666667,29.0,7.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-19-3,2,da-19-3--rep-002,4d3b1ab1e95978cf8c45396e1807af6c161ccc964081843d7b5ae23488b7ea11,100.0,100.0,100.0,100.0,73.0,0.0,0.0,27.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-19-3,3,da-19-3--rep-003,205f21c0a39e966e073f859acac41bfd84fe8712855dcd9ea27a6fda0dac3977,100.0,100.0,100.0,96.66666666666667,68.0,0.0,3.3333333333333286,28.66666666666667,32.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-19-6,1,da-19-6--rep-001,9a16f1ca31dcfabe5b6d4310edb3ad148676155750fd8b6230e516edca849bd6,71.0,71.0,58.0,53.333333333333336,68.0,13.0,4.666666666666664,-14.666666666666664,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-19-6,2,da-19-6--rep-002,a8533f11a1771f2899ffade736efc0ba4d6cb1a19b394f02746cf72adcd38fac,34.0,34.0,54.0,46.0,58.0,-20.0,8.0,-12.0,-24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
opus,current_full,da-19-6,3,da-19-6--rep-003,91657fa87314f79c5f92844f0ee7e9b3b09cd224fef7af8dc31a99a7a11b6312,74.0,74.0,66.0,64.66666666666667,80.0,8.0,1.3333333333333286,-15.333333333333329,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-20-1,1,da-20-1--rep-001,ac5bc1975bea03b52142fb9d96b87eee16c2e7932b624241b92093a670009a34,100.0,100.0,78.0,79.66666666666667,63.0,22.0,-1.6666666666666714,16.66666666666667,37.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-20-1,2,da-20-1--rep-002,f89dfdcd5ba5a9a7eb53afb28fb814752fb5f0939a7a11b52df372b18f33a4cc,83.0,83.0,25.0,37.0,18.0,58.0,-12.0,19.0,65.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
opus,current_full,da-20-1,3,da-20-1--rep-003,cb8e213b6078b0aaece482f9edcdecff47e14757fff259382ba1302949f6d81b,100.0,100.0,95.0,95.0,74.0,5.0,0.0,21.0,26.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
